date,state,market,commodity,min_price,max_price,modal_price,unit
2026-06-22,Uttar Pradesh,Kanpur,Wheat,2272,2526,2416,Rs./quintal
2026-06-25,Uttar Pradesh,Kanpur,Wheat,2121,2448,2295,Rs./quintal
2026-06-28,Uttar Pradesh,Kanpur,Wheat,2243,2495,2416,Rs./quintal
2026-07-01,Uttar Pradesh,Kanpur,Wheat,2296,2555,2423,Rs./quintal
2026-07-04,Uttar Pradesh,Kanpur,Wheat,2364,2567,2442,Rs./quintal
2026-07-07,Uttar Pradesh,Kanpur,Wheat,2286,2519,2390,Rs./quintal
2026-07-10,Uttar Pradesh,Kanpur,Wheat,2319,2569,2391,Rs./quintal
2026-07-13,Uttar Pradesh,Kanpur,Wheat,2273,2564,2417,Rs./quintal
2026-07-16,Uttar Pradesh,Kanpur,Wheat,2343,2608,2447,Rs./quintal
2026-07-19,Uttar Pradesh,Kanpur,Wheat,2315,2520,2418,Rs./quintal
2026-07-22,Uttar Pradesh,Kanpur,Wheat,2344,2595,2423,Rs./quintal
2026-07-25,Uttar Pradesh,Kanpur,Wheat,2312,2591,2443,Rs./quintal
2026-07-28,Uttar Pradesh,Kanpur,Wheat,2328,2557,2404,Rs./quintal
2026-07-31,Uttar Pradesh,Kanpur,Wheat,2312,2544,2443,Rs./quintal
2026-02-01,Uttar Pradesh,Kanpur,Rice,2256,2571,2386,Rs./quintal
2026-02-04,Uttar Pradesh,Kanpur,Rice,2194,2451,2337,Rs./quintal
2026-02-07,Uttar Pradesh,Kanpur,Rice,2222,2399,2301,Rs./quintal
2026-02-10,Uttar Pradesh,Kanpur,Rice,2252,2434,2350,Rs./quintal
2026-02-13,Uttar Pradesh,Kanpur,Rice,2170,2416,2322,Rs./quintal
2026-02-16,Uttar Pradesh,Kanpur,Rice,2252,2471,2374,Rs./quintal
2026-02-19,Uttar Pradesh,Kanpur,Rice,2246,2467,2323,Rs./quintal
2026-02-22,Uttar Pradesh,Kanpur,Rice,2198,2511,2384,Rs./quintal
2026-02-25,Uttar Pradesh,Kanpur,Rice,2229,2473,2360,Rs./quintal
2026-02-28,Uttar Pradesh,Kanpur,Rice,2209,2472,2359,Rs./quintal
2026-03-03,Uttar Pradesh,Kanpur,Rice,2229,2402,2311,Rs./quintal
2026-03-06,Uttar Pradesh,Kanpur,Rice,2176,2480,2352,Rs./quintal
2026-03-09,Uttar Pradesh,Kanpur,Rice,2194,2407,2320,Rs./quintal
2026-03-12,Uttar Pradesh,Kanpur,Rice,2196,2413,2325,Rs./quintal
2026-03-15,Uttar Pradesh,Kanpur,Rice,2224,2507,2388,Rs./quintal
2026-03-18,Uttar Pradesh,Kanpur,Rice,2209,2438,2346,Rs./quintal
2026-03-21,Uttar Pradesh,Kanpur,Rice,2227,2531,2406,Rs./quintal
2026-03-24,Uttar Pradesh,Kanpur,Rice,2237,2525,2410,Rs./quintal
2026-03-27,Uttar Pradesh,Kanpur,Rice,2215,2536,2362,Rs./quintal
2026-03-30,Uttar Pradesh,Kanpur,Rice,2169,2409,2334,Rs./quintal
2026-04-02,Uttar Pradesh,Kanpur,Rice,2278,2559,2380,Rs./quintal
2026-04-05,Uttar Pradesh,Kanpur,Rice,2187,2479,2352,Rs./quintal
2026-04-08,Uttar Pradesh,Kanpur,Rice,2252,2536,2413,Rs./quintal
2026-04-11,Uttar Pradesh,Kanpur,Rice,2303,2557,2399,Rs./quintal
2026-04-14,Uttar Pradesh,Kanpur,Rice,2273,2548,2372,Rs./quintal
2026-04-17,Uttar Pradesh,Kanpur,Rice,2312,2566,2393,Rs./quintal
2026-04-20,Uttar Pradesh,Kanpur,Rice,2203,2464,2380,Rs./quintal
2026-04-23,Uttar Pradesh,Kanpur,Rice,2167,2464,2336,Rs./quintal
2026-04-26,Uttar Pradesh,Kanpur,Rice,2260,2580,2425,Rs./quintal
2026-04-29,Uttar Pradesh,Kanpur,Rice,2300,2533,2374,Rs./quintal
2026-05-02,Uttar Pradesh,Kanpur,Rice,2251,2540,2409,Rs./quintal
2026-05-05,Uttar Pradesh,Kanpur,Rice,2283,2541,2449,Rs./quintal
2026-05-08,Uttar Pradesh,Kanpur,Rice,2255,2583,2418,Rs./quintal
2026-05-11,Uttar Pradesh,Kanpur,Rice,2386,2565,2461,Rs./quintal
2026-05-14,Uttar Pradesh,Kanpur,Rice,2284,2616,2456,Rs./quintal
2026-05-17,Uttar Pradesh,Kanpur,Rice,2344,2589,2454,Rs./quintal
2026-05-20,Uttar Pradesh,Kanpur,Rice,2306,2520,2378,Rs./quintal
2026-05-23,Uttar Pradesh,Kanpur,Rice,2266,2522,2433,Rs./quintal
2026-05-26,Uttar Pradesh,Kanpur,Rice,2289,2542,2361,Rs./quintal
2026-05-29,Uttar Pradesh,Kanpur,Rice,2290,2491,2408,Rs./quintal
2026-06-01,Uttar Pradesh,Kanpur,Rice,2244,2494,2386,Rs./quintal
2026-06-04,Uttar Pradesh,Kanpur,Rice,2289,2572,2457,Rs./quintal
2026-06-07,Uttar Pradesh,Kanpur,Rice,2306,2591,2439,Rs./quintal
2026-06-10,Uttar Pradesh,Kanpur,Rice,2256,2523,2417,Rs./quintal
2026-06-13,Uttar Pradesh,Kanpur,Rice,2280,2534,2423,Rs./quintal
2026-06-16,Uttar Pradesh,Kanpur,Rice,2200,2464,2386,Rs./quintal
2026-06-19,Uttar Pradesh,Kanpur,Rice,2300,2603,2471,Rs./quintal
2026-06-22,Uttar Pradesh,Kanpur,Rice,2304,2589,2491,Rs./quintal
2026-06-25,Uttar Pradesh,Kanpur,Rice,2342,2609,2496,Rs./quintal
2026-06-28,Uttar Pradesh,Kanpur,Rice,2202,2530,2392,Rs./quintal
2026-07-01,Uttar Pradesh,Kanpur,Rice,2351,2678,2510,Rs./quintal
2026-07-04,Uttar Pradesh,Kanpur,Rice,2347,2586,2448,Rs./quintal
2026-07-07,Uttar Pradesh,Kanpur,Rice,2334,2549,2450,Rs./quintal
2026-07-10,Uttar Pradesh,Kanpur,Rice,2364,2541,2451,Rs./quintal
2026-07-13,Uttar Pradesh,Kanpur,Rice,2310,2643,2495,Rs./quintal
2026-07-16,Uttar Pradesh,Kanpur,Rice,2397,2615,2516,Rs./quintal
2026-07-19,Uttar Pradesh,Kanpur,Rice,2407,2575,2491,Rs./quintal
2026-07-22,Uttar Pradesh,Kanpur,Rice,2316,2635,2471,Rs./quintal
2026-07-25,Uttar Pradesh,Kanpur,Rice,2349,2693,2526,Rs./quintal
2026-07-28,Uttar Pradesh,Kanpur,Rice,2239,2548,2409,Rs./quintal
2026-07-31,Uttar Pradesh,Kanpur,Rice,2347,2612,2435,Rs./quintal
2026-02-01,Uttar Pradesh,Kanpur,Soybean,4523,4934,4688,Rs./quintal
2026-02-04,Uttar Pradesh,Kanpur,Soybean,4414,4725,4572,Rs./quintal
2026-02-07,Uttar Pradesh,Kanpur,Soybean,4291,4684,4439,Rs./quintal
2026-02-10,Uttar Pradesh,Kanpur,Soybean,4048,4537,4261,Rs./quintal
2026-02-13,Uttar Pradesh,Kanpur,Soybean,3974,4560,4309,Rs./quintal
2026-02-16,Uttar Pradesh,Kanpur,Soybean,4398,4916,4607,Rs./quintal
2026-02-19,Uttar Pradesh,Kanpur,Soybean,4226,4755,4429,Rs./quintal
2026-02-22,Uttar Pradesh,Kanpur,Soybean,4350,5002,4686,Rs./quintal
2026-02-25,Uttar Pradesh,Kanpur,Soybean,4242,4644,4423,Rs./quintal
2026-02-28,Uttar Pradesh,Kanpur,Soybean,4063,4539,4373,Rs./quintal
2026-03-03,Uttar Pradesh,Kanpur,Soybean,4070,4577,4262,Rs./quintal
2026-03-06,Uttar Pradesh,Kanpur,Soybean,4255,4808,4513,Rs./quintal
2026-03-09,Uttar Pradesh,Kanpur,Soybean,4111,4576,4396,Rs./quintal
2026-03-12,Uttar Pradesh,Kanpur,Soybean,4242,4650,4477,Rs./quintal
2026-03-15,Uttar Pradesh,Kanpur,Soybean,3901,4320,4186,Rs./quintal
2026-03-18,Uttar Pradesh,Kanpur,Soybean,4079,4554,4231,Rs./quintal
2026-03-21,Uttar Pradesh,Kanpur,Soybean,4112,4551,4285,Rs./quintal
2026-03-24,Uttar Pradesh,Kanpur,Soybean,4109,4518,4275,Rs./quintal
2026-03-27,Uttar Pradesh,Kanpur,Soybean,3906,4418,4167,Rs./quintal
2026-03-30,Uttar Pradesh,Kanpur,Soybean,4000,4611,4328,Rs./quintal
2026-04-02,Uttar Pradesh,Kanpur,Soybean,4129,4537,4319,Rs./quintal
2026-04-05,Uttar Pradesh,Kanpur,Soybean,4069,4489,4346,Rs./quintal
2026-04-08,Uttar Pradesh,Kanpur,Soybean,4261,4615,4433,Rs./quintal
2026-04-11,Uttar Pradesh,Kanpur,Soybean,4178,4851,4498,Rs./quintal
2026-04-14,Uttar Pradesh,Kanpur,Soybean,4180,4611,4314,Rs./quintal
2026-04-17,Uttar Pradesh,Kanpur,Soybean,4088,4715,4418,Rs./quintal
2026-04-20,Uttar Pradesh,Kanpur,Soybean,4046,4559,4247,Rs./quintal
2026-04-23,Uttar Pradesh,Kanpur,Soybean,4127,4664,4355,Rs./quintal
2026-04-26,Uttar Pradesh,Kanpur,Soybean,3900,4425,4178,Rs./quintal
2026-04-29,Uttar Pradesh,Kanpur,Soybean,4242,4597,4430,Rs./quintal
2026-05-02,Uttar Pradesh,Kanpur,Soybean,3920,4298,4099,Rs./quintal
2026-05-05,Uttar Pradesh,Kanpur,Soybean,4051,4552,4381,Rs./quintal
2026-05-08,Uttar Pradesh,Kanpur,Soybean,3929,4240,4079,Rs./quintal
2026-05-11,Uttar Pradesh,Kanpur,Soybean,4025,4470,4208,Rs./quintal
2026-05-14,Uttar Pradesh,Kanpur,Soybean,3722,4166,4010,Rs./quintal
2026-05-17,Uttar Pradesh,Kanpur,Soybean,3960,4306,4167,Rs./quintal
2026-05-20,Uttar Pradesh,Kanpur,Soybean,3759,4336,4032,Rs./quintal
2026-05-23,Uttar Pradesh,Kanpur,Soybean,4079,4658,4410,Rs./quintal
2026-05-26,Uttar Pradesh,Kanpur,Soybean,4136,4566,4307,Rs./quintal
2026-05-29,Uttar Pradesh,Kanpur,Soybean,3832,4457,4160,Rs./quintal
2026-06-01,Uttar Pradesh,Kanpur,Soybean,4034,4372,4236,Rs./quintal
2026-06-04,Uttar Pradesh,Kanpur,Soybean,3719,4173,4024,Rs./quintal
2026-06-07,Uttar Pradesh,Kanpur,Soybean,3848,4507,4180,Rs./quintal
2026-06-10,Uttar Pradesh,Kanpur,Soybean,3994,4604,4316,Rs./quintal
2026-06-13,Uttar Pradesh,Kanpur,Soybean,3880,4224,4061,Rs./quintal
2026-06-16,Uttar Pradesh,Kanpur,Soybean,3905,4334,4119,Rs./quintal
2026-06-19,Uttar Pradesh,Kanpur,Soybean,3735,4138,3988,Rs./quintal
2026-06-22,Uttar Pradesh,Kanpur,Soybean,3765,4186,3944,Rs./quintal
2026-06-25,Uttar Pradesh,Kanpur,Soybean,3818,4112,3972,Rs./quintal
2026-06-28,Uttar Pradesh,Kanpur,Soybean,3824,4334,4044,Rs./quintal
2026-07-01,Uttar Pradesh,Kanpur,Soybean,3766,4022,3900,Rs./quintal
2026-07-04,Uttar Pradesh,Kanpur,Soybean,3724,4268,4016,Rs./quintal
2026-07-07,Uttar Pradesh,Kanpur,Soybean,3792,4128,3934,Rs./quintal
2026-07-10,Uttar Pradesh,Kanpur,Soybean,4037,4350,4200,Rs./quintal
2026-07-13,Uttar Pradesh,Kanpur,Soybean,3620,4048,3911,Rs./quintal
2026-07-16,Uttar Pradesh,Kanpur,Soybean,3966,4486,4229,Rs./quintal
2026-07-19,Uttar Pradesh,Kanpur,Soybean,3759,4187,3891,Rs./quintal
2026-07-22,Uttar Pradesh,Kanpur,Soybean,3996,4369,4205,Rs./quintal
2026-07-25,Uttar Pradesh,Kanpur,Soybean,3854,4317,4057,Rs./quintal
2026-07-28,Uttar Pradesh,Kanpur,Soybean,3721,4079,3903,Rs./quintal
2026-07-31,Uttar Pradesh,Kanpur,Soybean,3912,4320,4173,Rs./quintal
2026-02-01,Uttar Pradesh,Kanpur,Onion,1478,1637,1529,Rs./quintal
2026-02-04,Uttar Pradesh,Kanpur,Onion,1433,1598,1551,Rs./quintal
2026-02-07,Uttar Pradesh,Kanpur,Onion,1528,1751,1648,Rs./quintal
2026-02-10,Uttar Pradesh,Kanpur,Onion,1297,1471,1380,Rs./quintal
2026-02-13,Uttar Pradesh,Kanpur,Onion,1494,1636,1583,Rs./quintal
2026-02-16,Uttar Pradesh,Kanpur,Onion,1444,1558,1492,Rs./quintal
2026-02-19,Uttar Pradesh,Kanpur,Onion,1240,1329,1279,Rs./quintal
2026-02-22,Uttar Pradesh,Kanpur,Onion,1318,1480,1408,Rs./quintal
2026-02-25,Uttar Pradesh,Kanpur,Onion,1451,1651,1543,Rs./quintal
2026-02-28,Uttar Pradesh,Kanpur,Onion,1330,1472,1385,Rs./quintal
2026-03-03,Uttar Pradesh,Kanpur,Onion,1344,1506,1428,Rs./quintal
2026-03-06,Uttar Pradesh,Kanpur,Onion,1478,1672,1561,Rs./quintal
2026-03-09,Uttar Pradesh,Kanpur,Onion,1416,1568,1492,Rs./quintal
2026-03-12,Uttar Pradesh,Kanpur,Onion,1510,1689,1582,Rs./quintal
2026-03-15,Uttar Pradesh,Kanpur,Onion,1528,1689,1640,Rs./quintal
2026-03-18,Uttar Pradesh,Kanpur,Onion,1635,1878,1775,Rs./quintal
2026-03-21,Uttar Pradesh,Kanpur,Onion,1698,1816,1758,Rs./quintal
2026-03-24,Uttar Pradesh,Kanpur,Onion,1421,1584,1476,Rs./quintal
2026-03-27,Uttar Pradesh,Kanpur,Onion,1583,1757,1694,Rs./quintal
2026-03-30,Uttar Pradesh,Kanpur,Onion,1656,1839,1710,Rs./quintal
2026-04-02,Uttar Pradesh,Kanpur,Onion,1454,1562,1512,Rs./quintal
2026-04-05,Uttar Pradesh,Kanpur,Onion,1413,1555,1460,Rs./quintal
2026-04-08,Uttar Pradesh,Kanpur,Onion,1454,1701,1578,Rs./quintal
2026-04-11,Uttar Pradesh,Kanpur,Onion,1504,1674,1575,Rs./quintal
2026-04-14,Uttar Pradesh,Kanpur,Onion,1375,1534,1429,Rs./quintal
2026-04-17,Uttar Pradesh,Kanpur,Onion,1321,1456,1408,Rs./quintal
2026-04-20,Uttar Pradesh,Kanpur,Onion,1357,1532,1431,Rs./quintal
2026-04-23,Uttar Pradesh,Kanpur,Onion,1362,1564,1466,Rs./quintal
2026-04-26,Uttar Pradesh,Kanpur,Onion,1681,1839,1760,Rs./quintal
2026-04-29,Uttar Pradesh,Kanpur,Onion,1494,1705,1595,Rs./quintal
2026-05-02,Uttar Pradesh,Kanpur,Onion,1718,1909,1839,Rs./quintal
2026-05-05,Uttar Pradesh,Kanpur,Onion,1783,2066,1935,Rs./quintal
2026-05-08,Uttar Pradesh,Kanpur,Onion,1601,1864,1739,Rs./quintal
2026-05-11,Uttar Pradesh,Kanpur,Onion,1765,1937,1831,Rs./quintal
2026-05-14,Uttar Pradesh,Kanpur,Onion,1844,2014,1909,Rs./quintal
2026-05-17,Uttar Pradesh,Kanpur,Onion,1737,1916,1846,Rs./quintal
2026-05-20,Uttar Pradesh,Kanpur,Onion,1876,2139,1983,Rs./quintal
2026-05-23,Uttar Pradesh,Kanpur,Onion,1435,1636,1542,Rs./quintal
2026-05-26,Uttar Pradesh,Kanpur,Onion,1477,1697,1590,Rs./quintal
2026-05-29,Uttar Pradesh,Kanpur,Onion,1701,1893,1768,Rs./quintal
2026-06-01,Uttar Pradesh,Kanpur,Onion,1707,1937,1824,Rs./quintal
2026-06-04,Uttar Pradesh,Kanpur,Onion,1877,2164,2022,Rs./quintal
2026-06-07,Uttar Pradesh,Kanpur,Onion,1787,1990,1922,Rs./quintal
2026-06-10,Uttar Pradesh,Kanpur,Onion,1528,1724,1608,Rs./quintal
2026-06-13,Uttar Pradesh,Kanpur,Onion,1476,1670,1580,Rs./quintal
2026-06-16,Uttar Pradesh,Kanpur,Onion,1521,1710,1601,Rs./quintal
2026-06-19,Uttar Pradesh,Kanpur,Onion,1645,1843,1736,Rs./quintal
2026-06-22,Uttar Pradesh,Kanpur,Onion,1478,1708,1583,Rs./quintal
2026-06-25,Uttar Pradesh,Kanpur,Onion,1780,2007,1877,Rs./quintal
2026-06-28,Uttar Pradesh,Kanpur,Onion,1488,1713,1590,Rs./quintal
2026-07-01,Uttar Pradesh,Kanpur,Onion,1561,1737,1664,Rs./quintal
2026-07-04,Uttar Pradesh,Kanpur,Onion,1759,2020,1892,Rs./quintal
2026-07-07,Uttar Pradesh,Kanpur,Onion,2019,2220,2084,Rs./quintal
2026-07-10,Uttar Pradesh,Kanpur,Onion,1614,1831,1716,Rs./quintal
2026-07-13,Uttar Pradesh,Kanpur,Onion,1650,1782,1718,Rs./quintal
2026-07-16,Uttar Pradesh,Kanpur,Onion,1881,2122,2003,Rs./quintal
2026-07-19,Uttar Pradesh,Kanpur,Onion,2017,2239,2158,Rs./quintal
2026-07-22,Uttar Pradesh,Kanpur,Onion,1861,1997,1930,Rs./quintal
2026-07-25,Uttar Pradesh,Kanpur,Onion,2005,2225,2079,Rs./quintal
2026-07-28,Uttar Pradesh,Kanpur,Onion,1957,2120,2042,Rs./quintal
2026-07-31,Uttar Pradesh,Kanpur,Onion,2103,2371,2223,Rs./quintal
2026-02-01,Uttar Pradesh,Kanpur,Tomato,1338,1527,1428,Rs./quintal
2026-02-04,Uttar Pradesh,Kanpur,Tomato,1069,1223,1140,Rs./quintal
2026-02-07,Uttar Pradesh,Kanpur,Tomato,1142,1265,1184,Rs./quintal
2026-02-10,Uttar Pradesh,Kanpur,Tomato,1082,1233,1163,Rs./quintal
2026-02-13,Uttar Pradesh,Kanpur,Tomato,938,1073,1011,Rs./quintal
2026-02-16,Uttar Pradesh,Kanpur,Tomato,1169,1262,1217,Rs./quintal
2026-02-19,Uttar Pradesh,Kanpur,Tomato,1325,1509,1399,Rs./quintal
2026-02-22,Uttar Pradesh,Kanpur,Tomato,1253,1402,1355,Rs./quintal
2026-02-25,Uttar Pradesh,Kanpur,Tomato,1089,1170,1127,Rs./quintal
2026-02-28,Uttar Pradesh,Kanpur,Tomato,1042,1149,1111,Rs./quintal
2026-03-03,Uttar Pradesh,Kanpur,Tomato,1100,1196,1147,Rs./quintal
2026-03-06,Uttar Pradesh,Kanpur,Tomato,1215,1398,1302,Rs./quintal
2026-03-09,Uttar Pradesh,Kanpur,Tomato,1293,1445,1395,Rs./quintal
2026-03-12,Uttar Pradesh,Kanpur,Tomato,1247,1451,1352,Rs./quintal
2026-03-15,Uttar Pradesh,Kanpur,Tomato,1216,1359,1263,Rs./quintal
2026-03-18,Uttar Pradesh,Kanpur,Tomato,1051,1201,1120,Rs./quintal
2026-03-21,Uttar Pradesh,Kanpur,Tomato,1459,1654,1554,Rs./quintal
2026-03-24,Uttar Pradesh,Kanpur,Tomato,1231,1416,1319,Rs./quintal
2026-03-27,Uttar Pradesh,Kanpur,Tomato,1343,1500,1412,Rs./quintal
2026-03-30,Uttar Pradesh,Kanpur,Tomato,1344,1544,1442,Rs./quintal
2026-04-02,Uttar Pradesh,Kanpur,Tomato,1098,1192,1141,Rs./quintal
2026-04-05,Uttar Pradesh,Kanpur,Tomato,1153,1268,1227,Rs./quintal
2026-04-08,Uttar Pradesh,Kanpur,Tomato,1280,1404,1357,Rs./quintal
2026-04-11,Uttar Pradesh,Kanpur,Tomato,1334,1506,1401,Rs./quintal
2026-04-14,Uttar Pradesh,Kanpur,Tomato,1295,1494,1401,Rs./quintal
2026-04-17,Uttar Pradesh,Kanpur,Tomato,1602,1771,1658,Rs./quintal
2026-04-20,Uttar Pradesh,Kanpur,Tomato,1171,1307,1250,Rs./quintal
2026-04-23,Uttar Pradesh,Kanpur,Tomato,1608,1814,1703,Rs./quintal
2026-04-26,Uttar Pradesh,Kanpur,Tomato,1314,1452,1407,Rs./quintal
2026-04-29,Uttar Pradesh,Kanpur,Tomato,1156,1301,1225,Rs./quintal
2026-05-02,Uttar Pradesh,Kanpur,Tomato,1312,1510,1424,Rs./quintal
2026-05-05,Uttar Pradesh,Kanpur,Tomato,1413,1531,1461,Rs./quintal
2026-05-08,Uttar Pradesh,Kanpur,Tomato,1408,1541,1492,Rs./quintal
2026-05-11,Uttar Pradesh,Kanpur,Tomato,1703,1873,1760,Rs./quintal
2026-05-14,Uttar Pradesh,Kanpur,Tomato,1326,1441,1393,Rs./quintal
2026-05-17,Uttar Pradesh,Kanpur,Tomato,1194,1327,1270,Rs./quintal
2026-05-20,Uttar Pradesh,Kanpur,Tomato,1604,1759,1665,Rs./quintal
2026-05-23,Uttar Pradesh,Kanpur,Tomato,1529,1756,1639,Rs./quintal
2026-05-26,Uttar Pradesh,Kanpur,Tomato,1239,1344,1284,Rs./quintal
2026-05-29,Uttar Pradesh,Kanpur,Tomato,1569,1770,1690,Rs./quintal
2026-06-01,Uttar Pradesh,Kanpur,Tomato,1514,1707,1604,Rs./quintal
2026-06-04,Uttar Pradesh,Kanpur,Tomato,1367,1500,1432,Rs./quintal
2026-06-07,Uttar Pradesh,Kanpur,Tomato,1677,1839,1785,Rs./quintal
2026-06-10,Uttar Pradesh,Kanpur,Tomato,1752,1908,1845,Rs./quintal
2026-06-13,Uttar Pradesh,Kanpur,Tomato,1682,1851,1769,Rs./quintal
2026-06-16,Uttar Pradesh,Kanpur,Tomato,1915,2113,1980,Rs./quintal
2026-06-19,Uttar Pradesh,Kanpur,Tomato,1698,1882,1814,Rs./quintal
2026-06-22,Uttar Pradesh,Kanpur,Tomato,1512,1749,1630,Rs./quintal
2026-06-25,Uttar Pradesh,Kanpur,Tomato,1357,1471,1401,Rs./quintal
2026-06-28,Uttar Pradesh,Kanpur,Tomato,1538,1759,1671,Rs./quintal
2026-07-01,Uttar Pradesh,Kanpur,Tomato,1879,2134,2028,Rs./quintal
2026-07-04,Uttar Pradesh,Kanpur,Tomato,1966,2213,2126,Rs./quintal
2026-07-07,Uttar Pradesh,Kanpur,Tomato,2007,2255,2133,Rs./quintal
2026-07-10,Uttar Pradesh,Kanpur,Tomato,1456,1625,1551,Rs./quintal
2026-07-13,Uttar Pradesh,Kanpur,Tomato,2048,2238,2114,Rs./quintal
2026-07-16,Uttar Pradesh,Kanpur,Tomato,1385,1486,1442,Rs./quintal
2026-07-19,Uttar Pradesh,Kanpur,Tomato,1960,2226,2074,Rs./quintal
2026-07-22,Uttar Pradesh,Kanpur,Tomato,1841,2035,1933,Rs./quintal
2026-07-25,Uttar Pradesh,Kanpur,Tomato,1618,1825,1726,Rs./quintal
2026-07-28,Uttar Pradesh,Kanpur,Tomato,1731,1870,1806,Rs./quintal
2026-07-31,Uttar Pradesh,Kanpur,Tomato,1467,1619,1558,Rs./quintal
2026-02-01,Uttar Pradesh,Agra,Wheat,2043,2333,2176,Rs./quintal
2026-02-04,Uttar Pradesh,Agra,Wheat,2067,2292,2195,Rs./quintal
2026-02-07,Uttar Pradesh,Agra,Wheat,2112,2345,2186,Rs./quintal
2026-02-10,Uttar Pradesh,Agra,Wheat,2146,2314,2235,Rs./quintal
2026-02-13,Uttar Pradesh,Agra,Wheat,2082,2301,2190,Rs./quintal
2026-02-16,Uttar Pradesh,Agra,Wheat,2078,2336,2170,Rs./quintal
2026-02-19,Uttar Pradesh,Agra,Wheat,1996,2243,2118,Rs./quintal
2026-02-22,Uttar Pradesh,Agra,Wheat,1972,2218,2110,Rs./quintal
2026-02-25,Uttar Pradesh,Agra,Wheat,2012,2239,2134,Rs./quintal
2026-02-28,Uttar Pradesh,Agra,Wheat,2011,2208,2131,Rs./quintal
2026-03-03,Uttar Pradesh,Agra,Wheat,2187,2380,2265,Rs./quintal
2026-03-06,Uttar Pradesh,Agra,Wheat,2144,2396,2245,Rs./quintal
2026-03-09,Uttar Pradesh,Agra,Wheat,2007,2226,2138,Rs./quintal
2026-03-12,Uttar Pradesh,Agra,Wheat,2096,2268,2174,Rs./quintal
2026-03-15,Uttar Pradesh,Agra,Wheat,2158,2362,2248,Rs./quintal
2026-03-18,Uttar Pradesh,Agra,Wheat,2093,2279,2169,Rs./quintal
2026-03-21,Uttar Pradesh,Agra,Wheat,1984,2243,2139,Rs./quintal
2026-03-24,Uttar Pradesh,Agra,Wheat,2157,2380,2245,Rs./quintal
2026-03-27,Uttar Pradesh,Agra,Wheat,2111,2355,2181,Rs./quintal
2026-03-30,Uttar Pradesh,Agra,Wheat,2101,2255,2169,Rs./quintal
2026-04-02,Uttar Pradesh,Agra,Wheat,2168,2413,2255,Rs./quintal
2026-04-05,Uttar Pradesh,Agra,Wheat,2081,2385,2246,Rs./quintal
2026-04-08,Uttar Pradesh,Agra,Wheat,2136,2473,2300,Rs./quintal
2026-04-11,Uttar Pradesh,Agra,Wheat,2108,2316,2238,Rs./quintal
2026-04-14,Uttar Pradesh,Agra,Wheat,2151,2416,2276,Rs./quintal
2026-04-17,Uttar Pradesh,Agra,Wheat,2188,2414,2274,Rs./quintal
2026-04-20,Uttar Pradesh,Agra,Wheat,2089,2375,2204,Rs./quintal
2026-04-23,Uttar Pradesh,Agra,Wheat,2031,2310,2196,Rs./quintal
2026-04-26,Uttar Pradesh,Agra,Wheat,2140,2324,2253,Rs./quintal
2026-04-29,Uttar Pradesh,Agra,Wheat,2187,2341,2264,Rs./quintal
2026-05-02,Uttar Pradesh,Agra,Wheat,2157,2336,2254,Rs./quintal
2026-05-05,Uttar Pradesh,Agra,Wheat,2153,2371,2263,Rs./quintal
2026-05-08,Uttar Pradesh,Agra,Wheat,2156,2334,2234,Rs./quintal
2026-05-11,Uttar Pradesh,Agra,Wheat,2120,2431,2274,Rs./quintal
2026-05-14,Uttar Pradesh,Agra,Wheat,2212,2453,2308,Rs./quintal
2026-05-17,Uttar Pradesh,Agra,Wheat,2165,2376,2239,Rs./quintal
2026-05-20,Uttar Pradesh,Agra,Wheat,2171,2368,2288,Rs./quintal
2026-05-23,Uttar Pradesh,Agra,Wheat,2150,2344,2264,Rs./quintal
2026-05-26,Uttar Pradesh,Agra,Wheat,2161,2318,2240,Rs./quintal
2026-05-29,Uttar Pradesh,Agra,Wheat,2128,2432,2269,Rs./quintal
2026-06-01,Uttar Pradesh,Agra,Wheat,2161,2359,2288,Rs./quintal
2026-06-04,Uttar Pradesh,Agra,Wheat,2173,2321,2245,Rs./quintal
2026-06-07,Uttar Pradesh,Agra,Wheat,2186,2435,2329,Rs./quintal
2026-06-10,Uttar Pradesh,Agra,Wheat,2267,2452,2360,Rs./quintal
2026-06-13,Uttar Pradesh,Agra,Wheat,2077,2367,2236,Rs./quintal
2026-06-16,Uttar Pradesh,Agra,Wheat,2136,2501,2318,Rs./quintal
2026-06-19,Uttar Pradesh,Agra,Wheat,2240,2516,2372,Rs./quintal
2026-06-22,Uttar Pradesh,Agra,Wheat,2143,2465,2310,Rs./quintal
2026-06-25,Uttar Pradesh,Agra,Wheat,2197,2437,2363,Rs./quintal
2026-06-28,Uttar Pradesh,Agra,Wheat,2116,2322,2238,Rs./quintal
2026-07-01,Uttar Pradesh,Agra,Wheat,2213,2488,2390,Rs./quintal
2026-07-04,Uttar Pradesh,Agra,Wheat,2154,2468,2314,Rs./quintal
2026-07-07,Uttar Pradesh,Agra,Wheat,2240,2530,2400,Rs./quintal
2026-07-10,Uttar Pradesh,Agra,Wheat,2252,2540,2402,Rs./quintal
2026-07-13,Uttar Pradesh,Agra,Wheat,2210,2436,2309,Rs./quintal
2026-07-16,Uttar Pradesh,Agra,Wheat,2200,2433,2340,Rs./quintal
2026-07-19,Uttar Pradesh,Agra,Wheat,2187,2462,2292,Rs./quintal
